x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
210,75,0.0,Ecto
210,90,0.0,Ecto
210,105,0.0,Ecto
210,120,0.0,Ecto
210,135,0.0,Ecto
225,-150,0.0,Ecto
225,-135,0.0,Ecto
225,-120,0.0,Ecto
225,-105,0.0,Ecto
225,-90,0.0,Ecto
225,-75,0.0,Ecto
225,-60,0.0,Ecto
225,-45,0.0,Ecto
225,-30,0.0,Ecto
225,-15,0.0,Ecto
225,0,0.0,Ecto
225,15,0.0,Ecto
225,30,0.0,Ecto
225,45,0.0,Ecto
225,60,0.0,Ecto
225,75,0.0,Ecto
225,90,0.0,Ecto
225,105,0.0,Ecto
225,120,0.0,Ecto
225,135,0.0,Ecto
240,-150,0.0,Ecto
240,-135,0.0,Ecto
240,-120,0.0,Ecto
240,-105,0.0,Ecto
240,-90,0.0,Ecto
240,-75,0.0,Ecto
240,-60,0.0,Ecto
240,-45,0.0,Ecto
240,-30,0.0,Ecto
240,-15,0.0,Ecto
240,0,0.0,Ecto
240,15,0.0,Ecto
240,30,0.0,Ecto
240,45,0.0,Ecto
240,60,0.0,Ecto
240,75,0.0,Ecto
240,90,0.0,Ecto
240,105,0.0,Ecto
240,120,0.0,Ecto
240,135,0.0,Ecto
255,-150,0.0,Ecto
255,-135,0.0,Ecto
255,-120,0.0,Ecto
255,-105,0.0,Ecto
255,-90,0.0,Ecto
255,-75,0.0,Ecto
255,-60,0.0,Ecto
255,-45,0.0,Ecto
255,-30,0.0,Ecto
255,-15,0.0,Ecto
255,0,0.0,Ecto
255,15,0.0,Ecto
255,30,0.0,Ecto
255,45,0.0,Ecto
255,60,0.0,Ecto
255,75,0.0,Ecto
255,90,0.0,Ecto
255,105,0.0,Ecto
255,120,0.0,Ecto
255,135,0.0,Ecto
270,-150,0.0,Ecto
270,-135,0.0,Ecto
270,-120,0.0,Ecto
270,-105,0.0,Ecto
270,-90,0.0,Ecto
